,Gene,baseMean,Value,lfcSE,stat,pvalue,padj,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC90MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC90MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC90MIN.C,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.RIF90MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.RIF90MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.RIF90MIN.C
684,SPT_1321,319.7009966,-0.927313673,0.143524336,6.461020456,1.04E-10,3.28E-10,395.1654166,404.5783787,466.8875356,222.2861374,226.4825126,202.8059986
685,SPT_0862,544.8367864,-0.782532104,0.1213235,6.449963154,1.12E-10,3.52E-10,702.8972703,691.9920723,656.9297668,348.5850791,421.0446711,447.5718589
686,SPT_1653,250.2774858,-1.011497925,0.157255269,6.432203719,1.26E-10,3.95E-10,368.0210098,312.8183341,323.5854207,151.55873,177.841973,167.8394471
687,SPT_0070,916.7757852,-0.697445586,0.108729129,6.414523821,1.41E-10,4.43E-10,1086.633463,1211.460094,1122.276419,666.8584122,763.0484654,650.3778574
688,SPT_1493,2657.824942,-0.578185807,0.090476089,6.390481854,1.65E-10,5.18E-10,3146.751072,3299.949044,3136.210443,2072.98663,2311.945649,1979.106813
689,SPT_0109,269.1634717,0.911774948,0.143117151,-6.370829346,1.88E-10,5.88E-10,181.7246601,184.6576105,207.5055714,404.1566134,357.2039629,279.7324118
690,SPT_RS05595,32.30832067,2.251598872,0.353528856,-6.368925285,1.90E-10,5.95E-10,14.85799108,10.23769093,6.677159475,69.04342146,44.08048903,48.95317206
691,SPT_1933,258.4922018,0.924420846,0.145323982,-6.361103191,2.00E-10,6.25E-10,197.439843,174.7990933,165.9017316,316.5893472,381.5242327,314.6989633
692,SPT_1983,47.18101403,1.7601116,0.277084442,-6.352257052,2.12E-10,6.61E-10,22.28698662,26.16298794,19.00422312,97.67118158,76.00084316,41.95986177
693,SPT_1814,1665.257358,0.792044258,0.124889817,-6.341944259,2.27E-10,7.06E-10,1384.936207,1034.765132,1240.924407,2010.679152,2327.145818,1993.093434
694,SPT_2082,13.68206454,3.27964358,0.517641728,-6.335740341,2.36E-10,7.32E-10,0.857191793,3.033389906,3.081765912,25.25978834,28.8803204,20.97993088
695,SPT_2236,398.0383806,0.734650684,0.115951214,-6.335860196,2.36E-10,7.32E-10,285.7305977,293.1012997,309.7174741,483.3039502,484.8853794,531.4915824
696,SPT_0326,849.4676036,-0.726075482,0.114664936,6.332149179,2.42E-10,7.49E-10,1051.202869,1015.806445,1085.808856,671.9103698,551.7661214,720.3109604
697,SPT_1494,836.0332938,-0.673131521,0.106307778,6.331912246,2.42E-10,7.49E-10,1040.630837,958.1720366,1090.945133,644.9665956,652.0872343,629.3979265
698,SPT_1225,30.68605118,2.094830049,0.331327994,-6.322526581,2.57E-10,7.94E-10,10.85776271,14.02942832,8.731670083,43.78363312,57.7606408,48.95317206
699,SPT_1861,101.5841516,1.419198696,0.224518942,-6.321064425,2.60E-10,8.01E-10,43.14532025,59.90945064,68.82610536,170.0825748,162.6418044,104.8996544
700,SPT_0023,169.062528,1.667303895,0.264294102,-6.308517219,2.82E-10,8.67E-10,57.14611954,61.4261456,119.1616152,301.4334742,188.482091,286.7257221
701,SPT_0063,684.525574,0.665789205,0.105627419,-6.30318539,2.92E-10,8.96E-10,494.8853952,541.4600982,559.340513,870.6207048,843.6093591,797.2373736
702,SPT_1652,153.4428735,-1.151041521,0.182722603,6.299393186,2.99E-10,9.17E-10,199.4399572,218.783247,227.0234222,102.7231392,95.76106239,76.92641324
703,SPT_0853,415.4431099,0.710244964,0.11279463,-6.296797652,3.04E-10,9.31E-10,314.8751187,324.5727199,314.340123,523.7196116,539.6059865,475.5451001
704,SPT_1744,47.12357066,1.865951962,0.296708334,-6.288842446,3.20E-10,9.79E-10,20.00114184,25.02546672,12.32706365,79.1473368,62.32069139,83.91972354
705,SPT_0651,2581.360632,-0.756606771,0.120625368,6.272368599,3.56E-10,1.09E-09,3155.608721,3398.155042,3239.963228,2165.605854,2032.262546,1496.568403
706,SPT_0929,672.4667936,-0.790353044,0.126078383,6.268743491,3.64E-10,1.11E-09,831.4760393,761.7600402,951.2384114,471.516049,480.3253288,538.4848927
707,SPT_0189,85.10374552,1.558848018,0.249044098,-6.259325289,3.87E-10,1.18E-09,40.85947547,40.57158999,51.36276519,183.5544619,103.3611467,90.91303383
708,SPT_0865,417.7533112,-0.870752272,0.139550896,6.239675233,4.38E-10,1.33E-09,480.5988653,593.4069004,535.2000133,298.0655024,270.5630017,328.6855839
709,SPT_0899,342.3081387,-0.887916671,0.142796384,6.218061314,5.03E-10,1.53E-09,397.1655308,471.3129567,458.6694932,247.5459257,220.4024452,258.7524809
710,SPT_1233,280.9997311,-0.871128642,0.140246763,6.211399271,5.25E-10,1.59E-09,344.5911008,374.6236534,367.2437711,193.6583773,196.0821754,209.7993088
711,SPT_0928,118.0216368,-1.263672247,0.203521213,6.209044397,5.33E-10,1.62E-09,165.4380161,159.6321438,176.1742846,63.99146379,72.96080944,69.93310295
712,SPT_1356,770.6051496,-0.701115886,0.113009729,6.204031234,5.50E-10,1.67E-09,960.6262694,984.7141983,942.5067413,554.0313576,664.2473693,517.5049618
713,SPT_1622,156.628952,1.05099804,0.169426322,-6.20327484,5.53E-10,1.67E-09,113.1493167,104.6519518,90.91209439,202.0783067,240.1626644,188.819378
714,SPT_1380,1311.745011,-0.616340049,0.0994557,6.197131469,5.75E-10,1.74E-09,1564.089292,1512.524042,1653.367412,995.2356606,977.3708431,1167.882819
715,SPT_1934,95.79287772,1.21809739,0.1966623,-6.193853064,5.87E-10,1.77E-09,57.43185014,59.90945064,62.14894588,134.7188711,162.6418044,97.90634413
716,SPT_0402,4531.347893,0.626242782,0.101144548,-6.19156241,5.96E-10,1.79E-09,3800.216949,3544.895279,3313.411983,5690.18832,4902.054384,5937.32044
717,SPT_RS09005,488.4869474,0.968215373,0.156682094,-6.179489601,6.43E-10,1.93E-09,384.0219233,293.1012997,299.4449211,697.1701582,522.885801,734.297581
718,SPT_0700,233.3413724,-0.943618014,0.153091282,6.163760594,7.10E-10,2.13E-09,313.7321963,287.4136936,304.5811976,146.5067724,152.0016863,195.8126883
719,SPT_0943,343.0105391,-0.913631534,0.148234074,6.163438041,7.12E-10,2.13E-09,452.3115361,417.4702858,455.5877273,255.9658552,190.0021079,286.7257221
720,SPT_1860,168.9016794,0.983364697,0.159614838,-6.160860149,7.24E-10,2.17E-09,106.5775129,127.0232023,107.3481793,230.7060668,224.9624958,216.7926191
721,SPT_1688,211.7395415,-0.960635559,0.155999205,6.15795162,7.37E-10,2.20E-09,281.1589081,273.763439,270.6817726,134.7188711,135.2815008,174.8327574
722,SPT_1260,951.6760693,-0.632558883,0.102780318,6.15447487,7.53E-10,2.25E-09,1199.211318,1112.116574,1167.98928,703.9061017,799.5288701,727.3042707
723,SPT_0637,509.5562445,-0.774085984,0.125939899,6.146471374,7.92E-10,2.36E-09,592.319529,707.1590218,638.4391713,387.3167545,375.4441652,356.658825
724,SPT_0034,42.98000749,1.665025103,0.271061186,-6.142617194,8.12E-10,2.42E-09,21.71552542,22.37125056,20.54510608,70.72740735,80.56089375,41.95986177
725,SPT_1953,364.0377756,0.767100487,0.125033561,-6.135156704,8.51E-10,2.53E-09,283.7304835,245.3254087,275.8180491,471.516049,439.2848735,468.5517898
726,SPT_RS03950,578.7579782,-0.734666401,0.11985586,6.12958268,8.81E-10,2.62E-09,768.9010384,677.5834703,746.3009783,469.8320631,439.2848735,370.6454456
727,SPT_0308,356.570369,-0.978129088,0.159648731,6.126757694,8.97E-10,2.66E-09,420.8811704,546.7685306,436.0698765,208.8142503,240.1626644,286.7257221
728,SPT_RS10860,7.774706529,4.286122445,0.700980177,-6.114470261,9.69E-10,2.87E-09,0.571461195,0.379173738,0.513627652,26.94377423,18.24020236,0
729,SPT_2235,555.2537348,0.932547102,0.152967014,-6.096393455,1.08E-09,3.21E-09,425.45286,329.1228048,408.8476109,813.3651845,816.2490556,538.4848927
730,SPT_1891,74.82069199,1.323191558,0.217186521,-6.092420234,1.11E-09,3.28E-09,43.14532025,40.95076373,37.49481859,92.61922391,101.8411298,132.8728956
731,SPT_RS00925,29.49086135,2.23944802,0.367728685,-6.089946501,1.13E-09,3.33E-09,5.428881356,11.75438589,12.8406913,53.88754846,44.08048903,48.95317206
732,SPT_0332,215.9693936,-0.970857278,0.159527008,6.085848963,1.16E-09,3.41E-09,310.3034291,277.5551764,270.6817726,141.4548147,148.9616526,146.8595162
733,SPT_1687,627.6521362,-0.658118139,0.108137769,6.085923062,1.16E-09,3.41E-09,776.3300339,770.1018624,746.3009783,454.6761901,494.0054806,524.4982721
734,SPT_1214,149.4205689,-1.097671075,0.180395448,6.084804737,1.17E-09,3.42E-09,201.1543408,215.3706833,204.4238055,104.4071251,94.24104552,76.92641324
735,SPT_0199,358.006443,0.738177362,0.121514138,-6.074826974,1.24E-09,3.64E-09,274.3013738,252.9088834,277.358932,427.7324159,468.1651939,447.5718589
736,SPT_1119,813.2483204,-0.745197318,0.122801261,6.068319769,1.29E-09,3.78E-09,1016.915197,1079.886807,1003.628432,698.8541441,618.6468634,461.5584795
737,SPT_0863,426.9004657,-0.735090684,0.121141436,6.068036714,1.29E-09,3.79E-09,554.0316289,530.0848861,513.6276519,308.1694177,326.8036256,328.6855839
738,SPT_1033,44.73473311,1.623168089,0.268352681,-6.048637502,1.46E-09,4.27E-09,22.28698662,23.12959803,18.49059547,70.72740735,63.84070826,69.93310295
739,SPT_0324,280.5199723,0.815595605,0.134863095,-6.047581845,1.47E-09,4.29E-09,202.2972632,219.1624207,200.8284119,400.7886417,366.324064,293.7190324
740,SPT_0634,73.75844223,1.28135706,0.212132068,-6.040374141,1.54E-09,4.48E-09,41.71666726,44.74250111,43.14472276,101.0391534,114.0012647,97.90634413
741,SPT_1794,565.8118276,0.630770962,0.104493432,-6.036465169,1.58E-09,4.58E-09,442.3109652,448.1833586,455.0740996,714.0100171,712.8879089,622.4046162
742,SPT_0861,389.2139203,-0.864765466,0.143324648,6.033613049,1.60E-09,4.66E-09,440.5965816,542.9767932,521.3320667,291.3295589,252.3227993,286.7257221
743,SPT_0763,683.921455,-0.628962994,0.104391264,6.025053897,1.69E-09,4.90E-09,822.0469295,818.6361009,832.0767961,511.9317104,524.4058178,594.4313751
744,SPT_1144,378.7543401,-0.867311817,0.144036849,6.021457853,1.73E-09,5.01E-09,555.4602819,462.9711344,448.9105678,254.2818693,278.163086,272.7391015
745,SPT_0528,1357.863548,0.651160905,0.108293749,-6.012913111,1.82E-09,5.27E-09,1170.638259,1005.18958,1009.791964,1791.760986,1687.218718,1482.581783
746,SPT_RS05600,73.63484173,1.336695153,0.222318484,-6.012523684,1.83E-09,5.28E-09,46.57408742,34.88398392,42.63109511,109.4590828,103.3611467,104.8996544
747,SPT_0805,220.8955844,-0.948746468,0.157943974,6.00685448,1.89E-09,5.46E-09,297.4455522,268.4550067,290.713251,143.1388006,136.8015177,188.819378
748,SPT_0443,634.1083109,-0.754562188,0.125633611,6.00605349,1.90E-09,5.48E-09,778.9016093,777.6853372,857.2445511,439.5203171,545.6860539,405.6119971
749,SPT_1791,892.7686597,0.682997991,0.113772662,-6.003181931,1.93E-09,5.57E-09,610.0348261,724.2218401,706.2380214,1003.65559,1109.61231,1202.849371
750,SPT_1771,153.5882904,0.998083783,0.166542667,-5.992961443,2.06E-09,5.92E-09,95.43401963,93.65591335,114.0253387,197.0263491,197.6021922,223.7859294
751,SPT_RS08665,69.4881524,1.414473177,0.236128229,-5.990275631,2.09E-09,6.01E-09,32.57328814,37.15902635,35.95393564,74.09537913,97.28107925,139.8662059
752,SPT_RS00870,34.732259,1.968257758,0.328706403,-5.987889924,2.13E-09,6.09E-09,18.28675825,15.16694953,11.29980834,75.77936502,66.88074198,20.97993088
753,SPT_1594,240.0881264,0.848715271,0.142125397,-5.971594744,2.35E-09,6.72E-09,161.4377877,185.0367843,170.0107528,338.4811638,291.8432377,293.7190324
754,SPT_1078,1035.465805,0.591074804,0.09925565,-5.955074661,2.60E-09,7.43E-09,805.7602855,852.0033899,838.7539556,1360.660599,1229.693642,1125.922957
755,SPT_0010,26.90074694,2.32746091,0.391087595,-5.951252201,2.66E-09,7.60E-09,8.571917931,7.204301027,5.649904171,38.73167545,24.32026981,76.92641324
756,SPT_1235,166.5228267,-1.03474012,0.174194835,5.940130882,2.85E-09,8.12E-09,231.1560535,221.0582894,222.9144009,95.98719569,123.1213659,104.8996544
757,SPT_1724,112.7784523,-1.363104625,0.2295292,5.938698098,2.87E-09,8.18E-09,187.1535415,162.6655337,141.7612319,77.46335091,51.68057335,55.94648236
758,SPT_1422,313.3261896,-0.833650443,0.140418644,5.936892839,2.90E-09,8.26E-09,405.7374487,389.7906029,390.3570155,190.2904055,231.0425632,272.7391015
759,SPT_1468,358.4852358,-0.857045322,0.145142427,5.904857316,3.53E-09,1.00E-08,408.8804853,462.2127869,518.2503008,255.9658552,253.8428162,251.7591706
760,SPT_RS11225,298.12469,0.730637186,0.123911413,-5.89644788,3.71E-09,1.05E-08,226.0129028,226.7458955,225.9961668,387.3167545,380.0042158,342.6722044
761,SPT_1229,398.626418,-1.123171409,0.190514483,5.89546471,3.74E-09,1.06E-08,533.1732953,456.1460071,668.2295752,321.6413049,209.7623271,202.8059986
762,SPT_1143,193.3353275,-0.953612171,0.161933908,5.888897411,3.89E-09,1.10E-08,270.586876,257.838142,249.6230388,144.8227865,132.2414671,104.8996544
763,SPT_2201,126.6447002,-1.186552543,0.201593964,5.885853526,3.96E-09,1.12E-08,180.0102765,189.5868691,159.2245721,84.19929447,69.92077571,76.92641324
764,SPT_1202,73.39478157,-1.544455058,0.262572146,5.882021691,4.05E-09,1.14E-08,111.1492025,116.7855114,103.239158,28.62776012,45.6005059,34.96655147
765,SPT_1657,168.970831,-1.067300589,0.18204921,5.862703775,4.55E-09,1.28E-08,214.8694095,227.504243,230.1051881,117.8790123,83.60092748,139.8662059
766,SPT_2119,483.8958861,0.720907623,0.123035774,-5.859333402,4.65E-09,1.31E-08,404.8802569,338.981322,345.1577821,570.8712165,614.0868128,629.3979265
767,SPT_0014,12.12284964,2.993364684,0.511205818,-5.855498076,4.76E-09,1.34E-08,2.571575379,2.27504243,2.054510608,23.57580245,21.28023609,20.97993088
768,SPT_0168,374.4614623,0.830386358,0.14189791,-5.851998497,4.86E-09,1.36E-08,316.5895022,249.4963198,247.5685282,508.5637386,490.9654468,433.5852383
769,SPT_1524,3813.013092,-0.56540607,0.096694458,5.84734725,4.99E-09,1.40E-08,4301.674148,4467.04581,4873.812789,2797.100562,3228.515818,3209.929425
770,SPT_0549,365.6011651,-1.034853438,0.177293937,5.836936426,5.32E-09,1.49E-08,424.8813988,544.8726619,497.1915671,284.5936153,176.3219561,265.7457912
771,SPT_1610,469.6737298,-0.722446503,0.123870831,5.832256871,5.47E-09,1.53E-08,591.7480678,538.0475346,619.9485759,358.6889944,338.9637605,370.6454456
772,SPT_2247,574.7169686,-0.724210664,0.124184951,5.831710365,5.49E-09,1.53E-08,637.750694,739.3887896,758.6280419,415.9445147,421.0446711,475.5451001
773,SPT_1199,272.5093732,-0.874239201,0.150421483,5.811930476,6.18E-09,1.72E-08,364.0207815,345.8064493,336.426112,158.2946736,206.7222934,223.7859294
774,SPT_2102,1500.361961,-0.628940329,0.108681594,5.786999487,7.17E-09,2.00E-08,1817.818062,1680.118834,1931.239971,1084.486913,1124.812479,1363.695508
775,SPT_1019,267.4617859,-0.812825881,0.140730816,5.775749083,7.66E-09,2.13E-08,337.1621053,342.7730594,348.7531757,208.8142503,185.4420573,181.8260677
776,SPT_0245,599.9661992,0.607291356,0.105381224,-5.762804133,8.27E-09,2.30E-08,451.4543443,489.1341224,492.5689182,732.5338619,741.7682293,692.3377192
777,SPT_1443,4442.259828,-0.625563279,0.108625364,5.758906194,8.47E-09,2.35E-08,5056.288657,4924.329339,6185.104185,3506.058622,3324.27688,3657.501284
778,SPT_0902,340.8844072,-0.763303094,0.133021647,5.738187051,9.57E-09,2.65E-08,420.5954398,428.0871505,454.0468443,279.5416576,246.2427319,216.7926191
779,SPT_1729,229.3648868,-1.056936078,0.184325705,5.734067728,9.81E-09,2.71E-08,339.4479501,319.2642876,279.9270703,116.1950264,188.482091,132.8728956
780,SPT_0916,1072.96866,-0.630609261,0.110277056,5.718408546,1.08E-08,2.97E-08,1198.354127,1360.096199,1344.163565,892.5125213,761.5284485,881.1570972
781,SPT_0979,270.3192548,-0.994123708,0.173892642,5.716881958,1.08E-08,2.99E-08,312.3035433,360.2150513,377.5163242,171.7665607,141.3615683,258.7524809
782,SPT_0967,588.4674168,-0.642890797,0.112565927,5.711237969,1.12E-08,3.09E-08,735.1848279,710.1924118,719.0787127,503.5117809,436.2448398,426.591928
783,SPT_0459,7307.16617,0.410356712,0.071920194,-5.705723119,1.16E-08,3.19E-08,6067.489242,6365.568718,6383.364458,8318.890293,8294.732023,8412.952285
784,SPT_1698,109.0266021,-1.284088889,0.225328491,5.698741794,1.21E-08,3.32E-08,137.7221481,141.8109781,172.0652634,53.88754846,57.7606408,90.91303383
785,SPT_0112,1348.386519,0.63231379,0.111061753,-5.693353212,1.25E-08,3.42E-08,974.3413381,1045.76117,1168.502908,1604.838553,1807.30005,1489.575093
786,SPT_2036,396.1085226,-0.812487827,0.14274768,5.691776051,1.26E-08,3.45E-08,523.7441856,517.9513265,491.0280352,252.5978834,346.5638448,244.7658603
787,SPT_1398,640.7908723,-0.697140277,0.122488584,5.691471458,1.26E-08,3.45E-08,746.3283212,778.0645109,845.4311151,528.7715693,428.6447554,517.5049618
788,SPT_0855,168.654089,0.896023012,0.157633141,-5.684229897,1.31E-08,3.59E-08,115.7208921,129.6774185,117.6207323,232.3900527,241.6826813,174.8327574
789,SPT_0094,641.9306052,-0.691945974,0.121873821,5.677560368,1.37E-08,3.72E-08,834.6190758,712.0882804,847.9992533,515.2996821,494.0054806,447.5718589
790,SPT_0348,330.7269715,1.045440278,0.184137243,-5.677505873,1.37E-08,3.72E-08,207.4404139,224.0916793,193.1239971,441.204303,310.0834401,608.4179957
791,SPT_0986,2120.389959,-0.463566831,0.081649128,5.677547857,1.37E-08,3.72E-08,2501.571383,2460.458388,2409.940943,1803.548887,1749.53941,1797.280746
792,SPT_2233,6728.450326,-0.499290167,0.088034995,5.671496524,1.42E-08,3.85E-08,7987.313128,7734.765087,7875.966415,5198.46444,5399.099898,6175.09299
793,SPT_RS00055,20.4802886,2.253244894,0.397638467,-5.666566688,1.46E-08,3.96E-08,5.714611954,7.583474765,6.677159475,42.09964723,25.84028668,34.96655147
794,SPT_1184,944.5581441,-0.711303155,0.125534164,5.66621175,1.46E-08,3.96E-08,1199.78278,1165.959245,1203.943216,826.8370717,746.3282799,524.4982721
795,SPT_0124,17.98070149,2.47370964,0.437004481,-5.660604751,1.51E-08,4.09E-08,6.000342551,4.550084859,3.081765912,21.89181656,30.40033727,41.95986177
796,SPT_0904,315.5101396,-0.829368781,0.146653783,5.655283904,1.56E-08,4.21E-08,368.592471,407.6117686,447.3696848,218.9181656,247.7627487,202.8059986
797,SPT_1483,162.3501862,-0.977812347,0.172998452,5.652145072,1.58E-08,4.28E-08,216.0123319,209.6830773,219.832635,117.8790123,98.80109611,111.8929647
798,SPT_1956,1133.130439,-0.630276223,0.111554728,5.64992836,1.61E-08,4.33E-08,1358.363261,1305.116007,1459.729787,966.6079005,785.8487183,923.1169589
799,SPT_1323,747.9310343,-0.64622309,0.11440728,5.648443799,1.62E-08,4.37E-08,873.4784371,897.1250647,940.4522307,594.4470189,510.7256661,671.3577883
800,SPT_1492,867.6613892,-0.603058105,0.106927494,5.639878766,1.70E-08,4.58E-08,978.6272971,1036.661,1129.467207,698.8541441,684.0075885,678.3510986
801,SPT_RS10905,110.5992571,1.116568061,0.198085417,-5.636800932,1.73E-08,4.66E-08,72.86130241,73.93887896,67.2852224,195.3423632,135.2815008,118.886275
802,SPT_1098,41.89262543,1.557331501,0.276514811,-5.632000303,1.78E-08,4.79E-08,24.00137021,21.23372934,22.08598903,79.1473368,69.92077571,34.96655147
803,SPT_2234,2130.854728,-0.49380381,0.08769964,5.630625259,1.80E-08,4.82E-08,2364.420696,2596.960933,2507.016569,1710.929664,1787.539831,1818.260677
804,SPT_0856,111.3073333,1.043885037,0.185433493,-5.629430907,1.81E-08,4.85E-08,66.00376807,76.21392139,71.39424362,131.3508994,155.0417201,167.8394471
805,SPT_RS11220,717.3634526,0.630220902,0.112091776,-5.622365193,1.88E-08,5.04E-08,620.8925888,534.2557972,524.9274603,847.0449023,867.9296289,909.1303383
806,SPT_1981,124.2214187,0.994234716,0.17696522,-5.618249265,1.93E-08,5.16E-08,78.57591436,86.83078606,77.55777544,144.8227865,168.7218718,188.819378
807,SPT_0448,526.4442415,-0.690321493,0.122890731,5.617360138,1.94E-08,5.18E-08,678.3244389,602.5070701,681.5838941,439.5203171,386.0842833,370.6454456
808,SPT_RS11215,139.2175651,0.963961106,0.171747139,-5.612676341,1.99E-08,5.31E-08,87.43356289,89.86417597,106.3209239,176.8185184,193.0421416,181.8260677
809,SPT_2237,645.2860479,0.715372345,0.127559938,-5.608127098,2.05E-08,5.45E-08,552.3172453,436.8081465,471.5101845,732.5338619,860.3295446,818.2173045
810,SPT_1697,173.7194119,-0.973781505,0.173746847,5.604599579,2.09E-08,5.55E-08,216.0123319,231.6751541,253.2184324,127.9829276,115.5212816,97.90634413
811,SPT_RS04080,18.33561561,2.554286,0.457026265,-5.588926054,2.28E-08,6.07E-08,3.143036575,5.308432336,6.677159475,47.1516049,19.76021922,27.97324118
812,SPT_1586,187.9377774,-1.010958632,0.181197656,5.579314077,2.41E-08,6.41E-08,235.7277431,241.5336713,279.9270703,148.1907583,103.3611467,118.886275
813,SPT_1374,147.6035205,0.935230358,0.168038044,-5.565587036,2.61E-08,6.93E-08,90.00513827,108.0645154,103.7527857,181.870476,199.1222091,202.8059986
814,SPT_0997,105.8654155,-1.176418614,0.211540361,5.561201695,2.68E-08,7.09E-08,140.2937235,153.9445377,141.2476043,58.93950613,63.84070826,76.92641324
815,SPT_1358,2551.110791,0.51770072,0.093298591,-5.548858928,2.88E-08,7.60E-08,1969.54101,2121.477066,2171.617712,2859.40804,2869.791838,3314.82908
816,SPT_1297,49.65971455,1.46046982,0.263483124,-5.542934956,2.97E-08,7.86E-08,24.5728314,30.7130728,23.62687199,63.99146379,85.12094434,69.93310295
817,SPT_0385,78.67636822,-1.44807095,0.261360055,5.540521292,3.02E-08,7.95E-08,117.1495451,96.68930326,122.2433812,31.9957319,41.04045531,62.93979265
818,SPT_1635,1758.377641,0.500231881,0.090303136,-5.539474082,3.03E-08,7.99E-08,1365.506526,1496.977919,1496.710978,1963.527547,2094.583238,2132.95964
