Gene,Value,AveExpr,t,P.Value,padj,B
Rv1239c,1.399297991,8.895619117,4.024129954,0.003953655,0.01172122,-2.30312132
Rv3476c,0.849673389,7.61159122,4.019684723,0.003977925,0.011774272,-2.309608204
Rv0924c,-0.866657817,7.78991617,-4.019640752,0.003978166,0.011774272,-2.309672384
Rv2312,1.70642853,9.057137052,4.019246943,0.003980324,0.011774272,-2.310247195
Rv2136c,-1.012534817,11.83645509,-4.018120177,0.003986505,0.011783898,-2.311891958
Rv3193c,-0.8839765,11.67348287,-4.01493783,0.004004019,0.011818472,-2.316538206
Rv0634B,0.99848239,12.65171203,4.014928136,0.004004072,0.011818472,-2.316552361
Rv2624c,-0.98589183,14.01628859,-4.012752622,0.004016093,0.011845268,-2.319729405
Rv3570c,0.83779641,12.58079505,4.012168142,0.004019329,0.011845444,-2.320583066
Rv2188c,0.835223956,7.217994878,4.011679415,0.004022037,0.011845444,-2.32129691
Rv1867,-0.875954912,8.632723802,-4.010786637,0.00402699,0.01185136,-2.322601002
Rv2423,1.199133128,8.073528066,4.005023918,0.004059113,0.011937172,-2.331021216
Rv2287,0.923959433,8.127454359,4.003676636,0.004066663,0.011950646,-2.332990437
Rv2921c,-1.207173803,11.43044129,-3.995162037,0.004114729,0.012083077,-2.345441148
Rv3646c,-1.343969162,10.55947179,-3.990694612,0.004140192,0.01214899,-2.351977601
Rv2027c,-0.865017824,9.156054986,-3.988574862,0.004152334,0.012175743,-2.355080008
Rv1318c,-0.965324864,8.582361909,-3.980062821,0.004201476,0.012310876,-2.367543959
Rv3466,1.246135037,10.50879145,3.978637007,0.004209769,0.012326204,-2.369632674
Rv2121c,0.912143697,7.904058692,3.975790395,0.004226378,0.012365411,-2.373803554
Rv2979c,-1.03451079,10.43719766,-3.975290418,0.004229302,0.012365411,-2.374536235
Rv1862,-1.093877033,10.65695036,-3.973618389,0.004239098,0.012384299,-2.376986713
Rv1124,-1.113775933,9.633731975,-3.973138424,0.004241915,0.012384299,-2.377690203
Rv1462,-0.78195296,12.48350449,-3.969068619,0.004265878,0.012445234,-2.383656583
Rv1528c,3.504190977,8.657471259,3.968533444,0.00426904,0.012445441,-2.384441318
Rv1410c,-0.785019763,13.06641118,-3.963073874,0.00430144,0.012530824,-2.392448904
Rv2340c,-1.416440069,10.88119792,-3.960085937,0.004319285,0.01257371,-2.396832984
Rv3454,1.360273409,8.528235217,3.956138952,0.004342979,0.01263355,-2.402626025
Rv1773c,1.573334369,8.268378588,3.955229251,0.00434846,0.01264036,-2.403961493
Rv2168c,1.592602577,11.77781024,3.951801093,0.004369181,0.012691431,-2.408995105
Rv3894c,-0.961929122,10.24472933,-3.949024559,0.004386041,0.012725864,-2.41307305
Rv2880c,-0.82082139,11.42480568,-3.948808365,0.004387357,0.012725864,-2.413390621
Rv1373,1.416287989,9.444208985,3.945313408,0.004408687,0.012778526,-2.418525253
Rvnt34,1.112628403,13.98527416,3.944114721,0.004416028,0.012790595,-2.420286678
Rv0655,-1.096146653,13.25709129,-3.943386486,0.004420494,0.012794327,-2.421356881
Rv2392,-1.0704142,12.99673014,-3.934020801,0.00447837,0.012950537,-2.435126702
Rv0630c,-0.814899081,8.069341804,-3.933614617,0.004480899,0.012950537,-2.435724149
Rv3502c,0.985952293,11.04933285,3.931858205,0.00449185,0.012972874,-2.438307859
Rv1178,-0.857806147,13.15141521,-3.930202699,0.004502198,0.01299344,-2.440743502
Rv3724B,1.475053287,10.64325733,3.926761041,0.004523793,0.013046412,-2.445808131
Rv2948c,-1.30066678,13.18632383,-3.917379439,0.004583227,0.013208355,-2.459621564
Rv1751,-1.27473446,11.88299761,-3.91650341,0.00458882,0.013215013,-2.460912005
Rv0561c,-0.930739787,8.935499671,-3.91479778,0.004599729,0.013236962,-2.463424781
Rv2598,1.588688214,8.581980745,3.911986832,0.00461777,0.013279386,-2.467566753
Rv0981,-0.886423063,11.51147685,-3.9066134,0.004652468,0.013369619,-2.475487414
Rv3594,-1.227708039,8.288992428,-3.903083833,0.004675412,0.013425969,-2.48069216
Rv3177,1.224814632,7.993056425,3.89880429,0.004703395,0.013496697,-2.487004971
Rv1448c,-0.913495817,11.83374726,-3.895396382,0.004725807,0.013549635,-2.492033702
Rv3527,1.556685607,11.42431662,3.894976833,0.004728574,0.013549635,-2.492652893
Rv3504,2.229899352,9.04825677,3.89418786,0.004733782,0.013554912,-2.49381736
Rv1398c,0.816197743,14.37149497,3.892114382,0.004747499,0.013584528,-2.496878043
Rv2024c,-1.2498147,10.45278757,-3.891294286,0.004752936,0.013590427,-2.498088748
Rv0787A,1.221213263,12.1064469,3.890335131,0.004759304,0.013598975,-2.499504854
Rv2777c,1.046025757,11.16081356,3.886813943,0.004782758,0.013656302,-2.504704576
Rv0201c,-0.88635755,11.93709808,-3.885673736,0.00479038,0.013661294,-2.506388653
Rv0037c,-1.060128524,10.1904652,-3.885537214,0.004791294,0.013661294,-2.506590306
Rv2765,0.95339136,8.014461824,3.882635531,0.004810752,0.013707069,-2.510876867
Rv1252c,-1.211608347,8.431145199,-3.87763943,0.004844456,0.013784438,-2.518259954
Rv0027,1.263446207,9.717254498,3.877595371,0.004844754,0.013784438,-2.518325077
Rv1543,-1.038608757,11.73504225,-3.876620346,0.004851362,0.013792887,-2.519766316
Rv3426,-1.150834092,9.846106594,-3.875816846,0.004856814,0.013792887,-2.520954103
Rv0897c,-1.150119581,10.72276812,-3.87564195,0.004858001,0.013792887,-2.521212657
Rv0933,-1.20044969,11.43918017,-3.875097425,0.004861701,0.013793664,-2.52201767
Rv1162,-0.782271433,12.53363547,-3.874150616,0.004868141,0.013802209,-2.523417498
Rv1990c,1.735185358,9.810089978,3.873568491,0.004872106,0.013803728,-2.524278209
Rv0931c,-0.82382394,13.45128179,-3.870273194,0.004894611,0.013857739,-2.529151337
Rv1534,-1.920944019,10.48698317,-3.868314768,0.00490804,0.013885992,-2.532048135
Rv3221A,1.001462027,13.18151795,3.863624237,0.004940362,0.013967625,-2.538988087
Rv2160c,-1.290102283,12.75997108,-3.862148227,0.00495058,0.013985963,-2.541172517
Rv1384,-0.978253187,9.029722735,-3.861684408,0.004953796,0.013985963,-2.541859005
Rv3613c,0.77479176,13.14217541,3.859108599,0.004971695,0.014018184,-2.5456719
Rv1436,-0.86558667,12.33909737,-3.859040031,0.004972173,0.014018184,-2.54577341
Rv3739c,1.938023823,8.840022513,3.858085329,0.004978825,0.01402298,-2.547186848
Rv1668c,-0.909242389,9.014958376,-3.857796457,0.00498084,0.01402298,-2.547614546
Rv1347c,1.06506624,7.988381871,3.855810519,0.004994715,0.014052217,-2.550555171
Rv1870c,-0.84784069,13.40649737,-3.854315119,0.00500519,0.014071854,-2.552769773
Rv1583c,0.962480289,8.509770439,3.853346114,0.00501199,0.01408114,-2.554204963
Rv2630,-1.001448737,13.59226555,-3.838992908,0.00511389,0.014357405,-2.575477276
Rv3232c,-0.945625836,10.63991346,-3.837526381,0.005124426,0.01437696,-2.57765221
Rv3278c,0.858415228,9.906126169,3.8325908,0.005160056,0.014466841,-2.584973903
Rv0434,-1.722958278,11.43812519,-3.828363071,0.005190787,0.014542874,-2.591247949
Rv3312c,-0.840634232,8.746990872,-3.827119417,0.005199865,0.014558175,-2.593093983
Rv1979c,1.027955543,11.38361079,3.820041722,0.00525185,0.014693502,-2.603603517
Rv1469,-0.911090063,8.198242463,-3.813933749,0.005297162,0.014806561,-2.612678126
Rv3060c,1.416833323,11.1072989,3.813604531,0.005299616,0.014806561,-2.613167376
Rv3781,-0.876985033,11.63411246,-3.813013994,0.005304021,0.014808592,-2.614045005
Rv3104c,-0.993117179,10.87799067,-3.8108638,0.005320094,0.014843173,-2.61724089
Rv2039c,-1.170180195,8.139647473,-3.801882371,0.005387798,0.015021659,-2.630596374
Rv0929,-1.176700775,9.099859614,-3.798462688,0.005413819,0.015083761,-2.635684093
Rv0336,-0.759434513,12.42214303,-3.79667025,0.005427511,0.015111453,-2.638351411
Rv0134,-0.92050905,12.32787228,-3.794790852,0.005441908,0.015135168,-2.641148559
Rv2276,-2.096184337,9.875266775,-3.794577157,0.005443548,0.015135168,-2.641466632
Rv2416c,1.135132579,8.241646926,3.793248582,0.005453753,0.015148427,-2.643444274
Rv3398c,-1.06654633,8.631835288,-3.792750067,0.005457588,0.015148427,-2.644186392
Rv1254,-0.90946202,10.79724806,-3.792446602,0.005459923,0.015148427,-2.644638162
Rv2943A,-1.517407238,8.049558834,-3.791999384,0.005463367,0.015148427,-2.645303958
Rv2230c,-1.322164774,9.381692716,-3.791223819,0.005469345,0.015154566,-2.64645864
Rv1164,-0.891687577,12.634532,-3.789460078,0.005482967,0.015176151,-2.649084816
Rv3409c,-1.15565858,11.60000569,-3.789239282,0.005484674,0.015176151,-2.649413605
Rv3236c,-1.892411774,11.73946128,-3.787109559,0.005501176,0.015211357,-2.652585287
Rv3168,2.107282551,9.00465457,3.78640867,0.005506618,0.015215955,-2.653629204
Rv0742,-0.962819093,11.71446579,-3.783283954,0.005530952,0.015262903,-2.658283948
Rv0623,1.406926283,11.79608258,3.78309045,0.005532463,0.015262903,-2.658572242
Rv2988c,-1.021595037,12.91531547,-3.782705207,0.005535471,0.015262903,-2.659146212
Rv2986c,-0.920339613,13.38957986,-3.782282713,0.005538773,0.015262903,-2.659775704
Rv0404,1.574533158,8.568407218,3.780409776,0.005553436,0.015292841,-2.66256653
Rv1428c,-1.230457072,9.789245779,-3.777677915,0.005574898,0.015341447,-2.66663799
Rv2976c,-0.969351383,9.665648878,-3.77386444,0.005605005,0.015413764,-2.672322963
Rv3141,-0.76786626,12.23907605,-3.772640026,0.005614709,0.01542991,-2.674148644
Rv0351,0.816477823,13.46241205,3.770573598,0.005631126,0.015459281,-2.677230237
Rv1455,0.878857284,7.86262103,3.770328604,0.005633076,0.015459281,-2.677595621
Rv2688c,2.306619252,9.997567874,3.769831904,0.005637032,0.015459598,-2.678336425
Rv3309c,1.545101838,8.218867821,3.767602766,0.00565482,0.015481455,-2.681661442
Rv3696c,-1.206059926,9.756388317,-3.767252983,0.005657616,0.015481455,-2.682183239
Rv0420c,1.66090993,10.77320961,3.767025204,0.005659438,0.015481455,-2.682523041
Rv2390c,1.523614432,8.580256649,3.76690714,0.005660383,0.015481455,-2.682699173
Rv3135,-0.898665927,12.55617127,-3.761550615,0.005703419,0.01558857,-2.690691959
Rv0028,0.890096599,10.30582026,3.760108923,0.005715061,0.015609794,-2.692843786
Rv1424c,-0.819248829,9.544748321,-3.756905501,0.005741022,0.015670071,-2.697626016
Rv2298,-0.79660928,11.00610864,-3.753560291,0.005768267,0.015733769,-2.702621232
Rv0682,0.75500676,13.55971046,3.750319438,0.005794794,0.015795424,-2.707461903
Rv1045,1.134953582,10.17657834,3.749418203,0.005802194,0.015804895,-2.708808249
Rv0451c,1.771031222,10.95881577,3.746956994,0.005822455,0.015843367,-2.712485521
Rv1176c,1.597027122,8.159368145,3.746746807,0.005824189,0.015843367,-2.712799592
Rv0048c,1.028133797,9.03738456,3.737628137,0.00589994,0.016024475,-2.726430273
Rv1629,-0.735440813,9.069652013,-3.737460123,0.005901345,0.016024475,-2.726681515
Rv0734,-0.801653407,11.74693087,-3.737297421,0.005902707,0.016024475,-2.726924818
Rv3742c,2.154469575,8.666056235,3.736129635,0.005912489,0.016029983,-2.728671201
Rv2064,-1.755742172,10.34783625,-3.73610456,0.005912699,0.016029983,-2.7287087
Rv0340,1.428132484,10.35347934,3.734797645,0.005923667,0.016040283,-2.730663342
Rv1250,0.926489491,9.266973205,3.734702537,0.005924466,0.016040283,-2.730805594
Rv1235,-1.236299506,9.736385804,-3.733796443,0.005932085,0.016050116,-2.732160892
Rv1963c,0.873061656,8.261524519,3.733177445,0.005937295,0.016053425,-2.733086819
Rv3396c,-0.847652053,11.11176013,-3.731656297,0.00595012,0.016077305,-2.735362421
Rv2533c,-0.887815523,12.20368532,-3.728839465,0.005973948,0.016130862,-2.739577061
Rv3086,-1.277351073,11.39486851,-3.726947673,0.005990008,0.016156355,-2.742408154
Rv1674c,1.48933203,7.431839347,3.726782185,0.005991415,0.016156355,-2.74265583
Rv0492c,-0.760317281,8.22331099,-3.723855488,0.006016359,0.016212758,-2.747036567
Rv0108c,1.18882073,13.07245023,3.722414107,0.006028684,0.016235105,-2.749194427
Rv1678,-2.348720536,11.08390058,-3.721707488,0.006034736,0.01624054,-2.750252382
Rv3820c,1.740154164,8.349140725,3.709628591,0.006139203,0.016510641,-2.768346094
Rv1115,-0.948096924,8.193623039,-3.708249877,0.006151249,0.016531996,-2.770412446
Rv3440c,-1.46439517,11.02896095,-3.707776319,0.006155393,0.016532096,-2.771122244
Rv3169,1.091363928,9.545673531,3.706816591,0.006163799,0.016543638,-2.772560825
Rv2965c,-1.708971605,9.597509871,-3.705165165,0.006178294,0.016571492,-2.775036478
Rv1521,-0.865632897,11.41522284,-3.70405,0.006188102,0.01658675,-2.776708402
Rv3257c,-1.460199963,11.88789807,-3.701604507,0.006209669,0.016633484,-2.780375346
Rv2216,-0.925933427,12.07378059,-3.698537485,0.006236831,0.016695134,-2.784975246
Rv1103c,1.174682197,10.80478034,3.697744789,0.006243872,0.016702876,-2.786164305
Rv3815c,-1.677117956,11.27841867,-3.696920245,0.006251205,0.016711388,-2.787401214
Rv3167c,1.012205329,7.952762411,3.695195474,0.006266573,0.016730581,-2.789988823
Rv0703,-0.724776973,13.48832952,-3.695181784,0.006266696,0.016730581,-2.790009364
Rv2646,0.886008549,8.137599977,3.694087648,0.006276466,0.016730876,-2.791651036
Rv3495c,-1.207203498,10.76628274,-3.693853831,0.006278556,0.016730876,-2.792001879
Rv1745c,-0.794516717,7.913116635,-3.693773604,0.006279273,0.016730876,-2.792122262
Rv0774c,-1.346450104,9.836743928,-3.683857632,0.00636861,0.016957687,-2.807007184
Rv1687c,2.027044909,9.013338261,3.680093435,0.006402878,0.017034131,-2.812660628
Rv0530,-1.342299533,11.6984839,-3.679775524,0.006405781,0.017034131,-2.813138173
Rv1541c,-1.452000787,8.878958416,-3.678711762,0.006415505,0.017048729,-2.814736173
Rv1403c,0.742341382,7.228297647,3.677056395,0.00643067,0.017077754,-2.81722315
Rv2221c,-1.172240867,10.99082376,-3.675534802,0.006444642,0.017103579,-2.81950943
Rv3413c,-0.720614287,11.52920412,-3.671637579,0.006480578,0.017187619,-2.825366443
Rv1057,-1.046390326,10.16585192,-3.668543799,0.006509257,0.017252317,-2.830017232
Rv3732,-1.525831583,10.63246229,-3.662683675,0.006563954,0.01738584,-2.838829597
Rv3203,0.725667257,9.460840798,3.660116707,0.006588067,0.017438237,-2.842691004
Rv3660c,-1.011873254,10.66107067,-3.657903716,0.006608932,0.017472479,-2.84602054
Rv2816c,1.351664933,8.764763045,3.657483247,0.006612904,0.017472479,-2.846653214
Rv0749,0.919295943,11.69175856,3.657364824,0.006614023,0.017472479,-2.846831408
Rv3275c,-0.899566337,10.95997134,-3.655364445,0.006632959,0.017511013,-2.849841664
Rv2204c,0.784632737,14.00728184,3.65403309,0.006645595,0.017532873,-2.851845397
Rv3508,-0.78676628,13.48897313,-3.650269342,0.006681453,0.017615934,-2.857511051
Rv1041c,1.220047183,12.27485868,3.64907164,0.006692908,0.017634585,-2.859314318
Rv3709c,-0.903325417,12.10376138,-3.641096678,0.006769713,0.017815427,-2.871325604
Rv3046c,0.830924127,10.79325331,3.641026515,0.006770393,0.017815427,-2.87143131
Rv3896c,-1.106423162,9.908344583,-3.63871694,0.006792814,0.01786275,-2.87491118
Rv2380c,-0.980603163,8.329686235,-3.637415254,0.006805486,0.01788439,-2.876872714
Rv0093c,-1.108336171,9.851272988,-3.636453395,0.006814865,0.017896396,-2.878322279
Rv0974c,-0.76373773,7.982539485,-3.635725674,0.006821971,0.017896396,-2.879419056
Rv3372,-1.116996671,9.354789844,-3.635580433,0.00682339,0.017896396,-2.879637963
Rv2053c,1.069177037,12.883482,3.632355492,0.006854981,0.017967548,-2.884499172
Rv3237c,-0.95617703,11.2081897,-3.629941381,0.006878731,0.01801807,-2.888138918
Rv2459,-0.85276006,11.28232634,-3.628260311,0.006895322,0.018049783,-2.890673848
Rv2571c,-0.943510011,9.249253293,-3.625693489,0.006920737,0.018104539,-2.894545036
Rv3363c,-0.99678862,11.37159474,-3.625024504,0.006927377,0.018110142,-2.895554096
Rv3461c,1.59661272,13.32515418,3.621246239,0.006965006,0.018196701,-2.901253962
Rv0880,0.963158295,9.162486187,3.620660726,0.006970857,0.018200176,-2.902137407
Rv0714,0.95984768,12.93283882,3.616539445,0.007012189,0.018296224,-2.90835683
Rv0456A,0.83392765,7.648105132,3.614825769,0.007029452,0.018329388,-2.910943493
Rv0092,-0.758747165,9.04114993,-3.612280905,0.007055173,0.01838016,-2.914785374
Rv1138c,-1.146726969,8.924235065,-3.611729003,0.007060764,0.01838016,-2.915618653
Rv1637c,0.910606803,10.91146606,3.611545877,0.00706262,0.01838016,-2.915895151
Rv0637,0.802774947,12.41215866,3.610697039,0.007071231,0.018390682,-2.917176836
Rv1989c,0.910748413,10.9133923,3.609694205,0.007081418,0.018396101,-2.91869115
Rv3196A,0.759460353,12.98852194,3.60959244,0.007082453,0.018396101,-2.918844824
Rv1006,-0.86979417,11.64729405,-3.607979397,0.007098875,0.018426867,-2.921280822
Rv1843c,-0.726588073,12.2309936,-3.601032758,0.007170063,0.01859966,-2.931774844
Rv0802c,1.303273649,9.070324538,3.599057345,0.007190445,0.018640522,-2.934759995
Rv2998,0.972050265,9.439760325,3.59833685,0.007197894,0.018647827,-2.935848881
Rv0500B,2.070094057,11.99102167,3.596542054,0.007216487,0.01867248,-2.938561605
Rv0301,-0.745692227,12.93933249,-3.59652287,0.007216686,0.01867248,-2.938590602
Rv0408,-1.271121607,9.65597018,-3.595983929,0.007222279,0.01867495,-2.93940525
Rv3588c,-1.166450683,11.13244142,-3.595250558,0.007229898,0.01868265,-2.940513842
Rv2242,-1.138613233,10.49798897,-3.591075584,0.007273432,0.018773518,-2.94682602
Rv3670,-0.989874278,7.769629566,-3.590984171,0.007274388,0.018773518,-2.946964249
Rv3429,1.56274777,11.27315613,3.587736777,0.007308449,0.018849336,-2.95187536
Rv0705,-1.12312029,13.30428094,-3.585551226,0.007331467,0.018896599,-2.955181269
Rv1007c,-1.094167035,10.0989375,-3.584226191,0.00734546,0.018920553,-2.957185797
Rv3596c,-0.709186807,13.55339332,-3.578916224,0.007401823,0.019053542,-2.965220691
Rv3653,-1.001025003,12.19760723,-3.578015591,0.007411429,0.019058585,-2.966583806
Rv0383c,-0.75610099,12.97831908,-3.577844965,0.00741325,0.019058585,-2.966842061
Rv1686c,2.093966251,9.354239561,3.577391094,0.007418097,0.019058876,-2.96752904
Rv2190c,-0.699328837,12.56920031,-3.574453398,0.007449551,0.019127481,-2.971976078
Rv3920c,-1.271165963,12.99340941,-3.572077884,0.007475089,0.019180821,-2.975572775
Rv0617,-1.172592443,11.46975718,-3.570104858,0.007496371,0.019223179,-2.97856054
Rv0898c,0.95450392,12.85720802,3.568209295,0.007516879,0.019263498,-2.981431397
Rv3358,0.9749356,7.15234494,3.566229048,0.007538367,0.019306275,-2.98443092
Rv2491,0.845446271,6.875506131,3.565079257,0.007550873,0.019326011,-2.986172727
Rv3507,-0.75264948,13.16122977,-3.564226413,0.007560164,0.019327649,-2.987464785
Rv1251c,-0.735215664,8.215466938,-3.563363305,0.007569579,0.019327649,-2.988772471
Rv1946c,1.173449533,7.171328372,3.563305813,0.007570206,0.019327649,-2.988859579
Rv0342,0.85776934,12.7768571,3.563259135,0.007570716,0.019327649,-2.988930304
Rv3692,-1.456770249,10.48644276,-3.560812835,0.007597473,0.019383667,-2.992637129
Rv1964,1.566620313,8.184711311,3.559960068,0.007606824,0.019387839,-2.993929459
Rv3001c,-1.57697423,12.25409478,-3.559785507,0.00760874,0.019387839,-2.994194008
Rv3107c,-0.904357051,8.116909568,-3.558635188,0.007621376,0.019399244,-2.995937408
Rv1449c,-0.86951506,11.88402692,-3.558500933,0.007622853,0.019399244,-2.996140892
Rv3577,-1.277509804,8.777237643,-3.556803838,0.007641541,0.019430248,-2.99871326
Rv3079c,1.044090713,8.149359807,3.556518446,0.007644688,0.019430248,-2.999145871
Rv0610c,-1.353537319,9.368964333,-3.552268078,0.007691727,0.019537471,-3.005589829
Rv0497,-0.8869501,11.08281748,-3.549229161,0.007725547,0.019611005,-3.01019829
Rv1924c,-1.333101146,10.04545833,-3.546947282,0.007751047,0.019663336,-3.013659362
Rv1599,-0.764223227,12.57323805,-3.546260896,0.007758735,0.019670445,-3.014700555
Rv3295,-1.649122927,11.87286833,-3.543530849,0.007789393,0.019735742,-3.018842314
Rv1228,1.752037901,8.581607389,3.54224879,0.007803834,0.019759898,-3.020787599
Rv0835,1.005623197,9.567851757,3.5415106,0.007812163,0.019768552,-3.021907744
Rv1123c,-0.833476391,9.229327978,-3.539591755,0.007833855,0.019810994,-3.024819706
Rv1719,-2.042107902,9.082532863,-3.53648623,0.0078691,0.019887631,-3.029533346
Rv1253,-0.857585204,10.05446086,-3.535628005,0.007878869,0.019889789,-3.03083616
Rv1159,-0.941222786,10.51795143,-3.535543289,0.007879835,0.019889789,-3.030964767
Rv1643,-0.705072073,13.43721436,-3.533045967,0.00790834,0.019942471,-3.034756244
Rv3835,-1.280588428,10.53254073,-3.53284731,0.007910612,0.019942471,-3.035057875
Rv2652c,0.762233205,8.22964618,3.530648779,0.007935806,0.019993464,-3.038396309
Rv2370c,0.850837294,8.138861862,3.527878169,0.007967677,0.020061206,-3.042604156
Rv0798c,-1.386905828,10.1248982,-3.527243066,0.007975002,0.020067099,-3.043568828
Rv3524,0.912700927,11.58727811,3.526100872,0.007988194,0.020087738,-3.045303836
Rv2401A,1.26739747,9.129508964,3.523085113,0.008023135,0.020158383,-3.049885468
