Gene,Value,AveExpr,t,P.Value,padj,B
Rv1675c,0.716488418,7.292853263,2.857150716,0.020757188,0.036572622,-4.049574495
Rv2887,0.766782614,8.850950531,2.856590431,0.020775282,0.036588488,-4.05046409
Rv2839c,-0.713819247,12.7818093,-2.856067691,0.020792177,0.036602233,-4.051294075
Rv2204c,0.628313733,13.92912233,2.854298095,0.020849478,0.036687063,-4.054103773
Rv0503c,-0.937912633,12.04165632,-2.853282238,0.020882446,0.036729021,-4.055716721
Rv0831c,-0.610309777,12.3945646,-2.850552495,0.020971302,0.036869198,-4.060050948
Rv0156,-1.221886092,10.41172588,-2.848524676,0.021037562,0.036968614,-4.063270695
Rv0866,-0.771451027,11.37593432,-2.848260342,0.021046215,0.036968614,-4.063690402
Rv1873,1.417605897,7.653922485,2.843625873,0.021198526,0.037219915,-4.071049012
Rv1124,-0.990107709,9.695566087,-2.843337193,0.021208051,0.037220406,-4.071507381
Rv1959c,1.73560672,9.307259647,2.839368321,0.021339451,0.037434697,-4.077809205
Rv3009c,-0.62861487,11.4952639,-2.836285103,0.021442109,0.037598401,-4.082704798
Rv1484,-0.797420833,11.94693466,-2.834197794,0.021511896,0.03770435,-4.086019074
Rv0137c,0.740086847,10.59332368,2.833658122,0.021529977,0.037719621,-4.086875977
Rv0769,1.361177197,10.86992207,2.832311095,0.021575177,0.037782368,-4.089014818
Rv3012c,0.804328348,8.191355452,2.829595897,0.021666584,0.037925942,-4.093326076
Rv2605c,-0.856019153,11.21407253,-2.826345356,0.021776539,0.038101844,-4.098487363
Rv2704,-0.855868587,10.42202202,-2.825576577,0.021802628,0.03813092,-4.099708047
Rv1051c,0.558191027,6.927566246,2.824688127,0.021832818,0.038154813,-4.101118746
Rv2801c,1.136734452,8.592335837,2.824616807,0.021835243,0.038154813,-4.10123199
Rv2170,0.812816138,8.012374305,2.816118336,0.022126248,0.03864654,-4.114725976
Rv0068,0.758388558,8.077297422,2.813226696,0.022226172,0.038804237,-4.11931732
Rv0679c,0.851117387,11.83946975,2.811337227,0.022291716,0.038897333,-4.122317401
Rv1196,-0.658930743,13.87892391,-2.811132821,0.022298819,0.038897333,-4.122641954
Rv3742c,1.076520852,8.127081874,2.808762425,0.022381354,0.039024397,-4.126405625
Rv1896c,1.026578917,10.17498381,2.807450729,0.022427162,0.039087339,-4.1284883
Rv0537c,-1.322929316,10.65088275,-2.806867427,0.022447563,0.039105966,-4.129414449
Rv2015c,-0.756327137,11.44366861,-2.805756263,0.022486479,0.039156819,-4.131178717
Rv3425,0.898083517,8.805244733,2.804623432,0.022526226,0.039209072,-4.13297738
Rv3316,-0.734091768,10.50162757,-2.796454234,0.022815,0.039694551,-4.145947878
Rv3764c,-0.564972614,8.510481995,-2.793749917,0.022911433,0.03984511,-4.150241512
Rv2076c,2.380230022,11.0868529,2.792902315,0.022941743,0.039880595,-4.151587235
Rv1340,-0.943098947,11.50845774,-2.791815971,0.022980652,0.03993099,-4.153311997
Rv2039c,-0.755061276,8.347206932,-2.790575316,0.02302517,0.039976738,-4.155281743
Rv1912c,0.590358204,7.951858565,2.790528843,0.02302684,0.039976738,-4.155355526
Rv3056,-0.726236741,8.441293899,-2.78927565,0.023071901,0.040037705,-4.157345165
Rv0214,0.787897585,8.015097271,2.788405233,0.023103253,0.040074836,-4.15872708
Rv2712c,0.991256554,10.02896621,2.788028141,0.023116849,0.040081151,-4.159325766
Rv3343c,-0.5939159,10.75109391,-2.787641966,0.023130781,0.040088043,-4.159938872
Rv3222c,0.602273307,13.30406633,2.787304324,0.023142969,0.040091907,-4.160474924
Rv3553,-0.621381633,7.864147353,-2.783105495,0.023295091,0.04033808,-4.167141043
Rv1858,-0.56640618,8.71848477,-2.781418528,0.023356498,0.040427025,-4.169819246
Rv3707c,-1.325647418,9.982251191,-2.780541777,0.023388478,0.040464982,-4.171211151
Rv2733c,-0.694982688,9.538397224,-2.779649009,0.023421089,0.040503997,-4.172628477
Rv2718c,0.778220187,11.50953905,2.777187299,0.023511252,0.040642465,-4.176536553
Rv1660,-0.61871757,10.05214666,-2.774892083,0.023595639,0.040770833,-4.180180252
Rv1311,-0.963363973,12.44145726,-2.773834048,0.023634643,0.04082071,-4.181859881
Rv1264,-0.720653193,10.94310822,-2.772938077,0.023667725,0.040860318,-4.183282225
Rv0824c,-0.561975787,14.04271607,-2.768860174,0.023818896,0.041103676,-4.189755722
Rv2741,-0.609049687,13.47446468,-2.767939873,0.02385315,0.04114515,-4.191216631
Rv2448c,-0.818863056,11.00446611,-2.767210743,0.023880323,0.041160017,-4.192374064
Rv3270,1.125334777,13.19467678,2.767160004,0.023882216,0.041160017,-4.192454607
Rv3008,1.025799756,10.17896413,2.764986028,0.023963433,0.04128232,-4.195905567
Rv3060c,0.87337786,10.83557116,2.763900222,0.024004104,0.041333265,-4.197629146
Rv2630,-0.647999693,13.76899007,-2.763648597,0.024013539,0.041333265,-4.198028566
Rv1361c,-0.64383467,13.89075729,-2.76167325,0.02408774,0.041443266,-4.20116413
Rv0630c,-0.64356086,8.155010914,-2.761255869,0.024103449,0.041452578,-4.20182665
Rv1313c,0.669558729,10.3950528,2.757101657,0.024260372,0.04169048,-4.208420618
Rv3020c,-1.065921553,11.23058488,-2.757045699,0.024262492,0.04169048,-4.208509439
Rv2560,0.878529585,7.978577737,2.753305899,0.024404671,0.041915829,-4.214445383
Rv3293,-0.710843676,9.63586556,-2.752832177,0.024422742,0.041915829,-4.215197274
Rv0945,-1.30135562,9.59394333,-2.75277636,0.024424872,0.041915829,-4.215285867
Rv0377,-1.129024244,8.700314044,-2.752399234,0.024439269,0.041922666,-4.215884438
Rv2100,0.543077853,8.673025646,2.750023514,0.024530164,0.042060665,-4.219655112
Rv1800,0.622055898,8.731976457,2.748380409,0.024593233,0.042150853,-4.222262946
Rv2376c,-1.174866453,11.91397384,-2.748022991,0.024606974,0.042156458,-4.222830211
Rv1372,0.717393927,7.037847375,2.744488484,0.024743284,0.042371952,-4.228439775
Rv1237,-1.059393193,8.97484879,-2.741309772,0.024866534,0.04252791,-4.233484468
Rv0500B,1.537211223,11.72458026,2.74130948,0.024866545,0.04252791,-4.233484931
Rv2055c,1.882392969,8.58112447,2.741057284,0.02487635,0.04252791,-4.233885164
Rv3471c,0.971236859,7.404263382,2.740970306,0.024879733,0.04252791,-4.234023198
Rv1600,-0.59132377,12.06307906,-2.740779064,0.024887172,0.04252791,-4.234326697
Rv0845,0.626896848,8.715717657,2.734086422,0.025148956,0.042957021,-4.244947379
Rv0888,-0.589675246,8.049771611,-2.732418866,0.025214621,0.043050918,-4.247593516
Rv0203,-0.930781447,8.984888011,-2.731424566,0.025253858,0.043099633,-4.249171278
Rv2121c,1.062422511,7.979198099,2.728213621,0.025380997,0.043298261,-4.254266286
Rv1730c,-0.699631547,8.894982246,-2.726958818,0.02543086,0.043364948,-4.256257299
Rv2716,-0.65144045,12.17495716,-2.726209852,0.02546067,0.043397399,-4.257445679
Rv3369,-0.668954547,10.90754408,-2.725819084,0.025476237,0.043400277,-4.258065701
Rv0356c,-0.741103805,7.773050662,-2.725626362,0.025483918,0.043400277,-4.258371489
Rv1009,-0.829233313,11.25926348,-2.723825636,0.025555803,0.043489585,-4.261228611
Rv1627c,-0.780715547,12.15564827,-2.723771617,0.025557963,0.043489585,-4.261314319
Rv0634B,0.896376347,12.60065901,2.721055756,0.025666783,0.043643063,-4.265623299
Rv0404,0.686715268,8.124498273,2.720840259,0.025675438,0.043643063,-4.265965198
Rv0749A,1.839354428,10.69293534,2.720709784,0.02568068,0.043643063,-4.266172204
Rv0479c,0.78520365,11.60266307,2.718142665,0.025784034,0.043800219,-4.270245009
Rv1352,0.597055147,11.97178283,2.717005915,0.025829936,0.043858267,-4.272048444
Rv0996,-0.652757383,11.95584878,-2.716757144,0.025839993,0.043858267,-4.272443111
Rv1911c,-0.564883993,11.54444644,-2.716438485,0.02585288,0.04386165,-4.272948651
Rv1292,-0.927853393,9.435403506,-2.716090304,0.02586697,0.043867068,-4.273501023
Rv3665c,0.760769347,8.530860182,2.71486131,0.025916764,0.043929384,-4.275450739
Rv3088,-0.611704079,9.745900374,-2.714645006,0.025925538,0.043929384,-4.275793886
Rv2469c,0.753247069,10.63543696,2.713409005,0.025975733,0.04399592,-4.277754673
Rv2069,1.384198287,9.529637037,2.710252365,0.026104378,0.044195217,-4.282762177
Rv3390,-0.882775341,10.27963631,-2.708971332,0.026156771,0.044265305,-4.284794259
Rv0778,-0.68471051,9.693620806,-2.707850168,0.026202714,0.044321275,-4.286572707
Rv0681,0.688075777,11.61792847,2.707627169,0.026211862,0.044321275,-4.286926436
Rv0898c,0.60267928,12.6812957,2.7053278,0.026306378,0.044462417,-4.290573696
Rv0276,0.658755677,11.84959953,2.704193085,0.026353149,0.044522777,-4.292373528
Rv1159,-0.881846966,10.54763934,-2.703595107,0.026377831,0.0445305,-4.293322
Rv0588,-0.659617633,12.58641238,-2.703546408,0.026379842,0.0445305,-4.293399242
Rv2797c,0.530558569,8.579571278,2.69958739,0.026543863,0.044788597,-4.299678507
Rv1398c,0.600067783,14.26342999,2.699208512,0.026559615,0.044796401,-4.30027941
Rv3615c,0.602111773,13.93100909,2.696924566,0.02665477,0.044938068,-4.303901672
Rv3858c,-0.964951943,12.22357843,-2.696382272,0.026677415,0.044957419,-4.304761711
Rv0423c,-1.050184673,12.06107755,-2.693949496,0.026779244,0.04511014,-4.308619809
Rv2754c,0.765999223,8.015479631,2.69304816,0.026817072,0.045154969,-4.310049178
Rv0304c,0.774051297,10.12407158,2.692540354,0.026838408,0.045160255,-4.310854464
Rv0602c,0.593650476,7.098056246,2.692366801,0.026845704,0.045160255,-4.311129684
Rv1939,0.65417092,8.012881757,2.692172781,0.026853863,0.045160255,-4.31143736
Rv1017c,-0.597405037,11.5387702,-2.691873919,0.026866435,0.045162534,-4.311911293
Rv1589,-0.742947623,11.3056385,-2.689429177,0.026969507,0.045316877,-4.315788038
Rv0969,0.973180177,12.57758619,2.688188202,0.027021983,0.045386108,-4.317755842
Rv1316c,0.979669588,10.33591416,2.687258894,0.027061347,0.045433271,-4.319229406
Rv1824,-1.29614717,9.31588544,-2.684529329,0.027177308,0.045608938,-4.323557405
Rv2134c,-0.568060183,12.64858684,-2.679541049,0.027390541,0.045947633,-4.33146621
Rv0981,-0.956131777,11.47662249,-2.67692604,0.027503007,0.046117079,-4.33561192
Rv1773c,0.954922779,7.959172792,2.67482859,0.027593555,0.046249647,-4.338936952
Rv3078,-0.612999703,7.85372635,-2.673527683,0.027649869,0.046324749,-4.34099917
Rv3167c,0.84086345,7.867091471,2.672731474,0.027684393,0.046363297,-4.342261303
Rv1296,-2.141719929,11.20825641,-2.672371623,0.027700011,0.046370164,-4.342831724
Rv0037c,-0.842554382,10.29925228,-2.660996163,0.028198384,0.047184827,-4.360861264
Rv0540,-0.696647788,8.862309278,-2.658598726,0.028304582,0.047342853,-4.364660477
Rv1726,0.809502387,7.556556848,2.656250979,0.028408974,0.047497729,-4.368380734
Rv3871,-0.5736601,13.21397669,-2.652343738,0.028583582,0.047769821,-4.374571704
Rv2296,0.550617103,11.54205927,2.651234655,0.028633344,0.047833129,-4.376328922
Rv2420c,0.924942432,9.678444848,2.650207408,0.028679513,0.047890385,-4.377956436
Rv2209,1.085363642,9.940325986,2.6483181,0.028764626,0.048012597,-4.380949641
Rv0449c,0.527761117,7.902673787,2.646342035,0.028853922,0.048141687,-4.384080141
Rv0775,0.963300591,10.65128287,2.644525429,0.028936263,0.04825907,-4.386957882
Rv3377c,-0.987358912,8.702613631,-2.643313263,0.028991339,0.048330904,-4.388878036
Rv0590,-1.12236944,11.36031842,-2.641652285,0.029066982,0.04843695,-4.391509038
Rv3213c,-0.546734617,11.89186388,-2.63264692,0.029480614,0.049105896,-4.40577156
Rv2457c,-0.59967076,13.42799036,-2.628941797,0.029652534,0.049371837,-4.411638628
Rv3337,-1.280186474,10.70394133,-2.62457325,0.029856551,0.049690977,-4.418555429
Rv0445c,-1.011037595,9.835954175,-2.623197172,0.029921111,0.049777849,-4.420734018
Rv0081,-0.83875952,12.79087394,-2.622516052,0.02995312,0.049810516,-4.421812325
Rv3333c,0.594316383,7.116768051,2.617303331,0.030199241,0.050199069,-4.430064058
Rv3434c,-0.994063448,9.74260422,-2.61456651,0.030329285,0.050394429,-4.434395922
Rv3247c,-1.093784343,9.666387248,-2.613931366,0.030359546,0.0504239,-4.435401183
Rv1407,-0.818212506,8.806317657,-2.613607272,0.030374999,0.050428762,-4.435914127
Rv1406,0.766792937,9.297564014,2.61072779,0.030512649,0.050636407,-4.440471265
Rv2780,1.072717527,12.06297499,2.610292571,0.030533509,0.050650147,-4.441160017
Rv0881,0.699104944,7.938700677,2.606929062,0.030695213,0.050897417,-4.446482592
Rv2507,-0.5377287,11.3977366,-2.606065158,0.030736887,0.050945535,-4.447849581
Rv1440,0.554807613,12.74360793,2.60438541,0.03081808,0.051059091,-4.450507404
Rv1599,-0.600259303,12.65522001,-2.603123885,0.030879202,0.051139312,-4.452503388
Rv2715,-0.594441897,12.4196821,-2.602108289,0.030928498,0.05119989,-4.454110205
Rv2307D,1.238962862,8.526588239,2.600406545,0.031011278,0.051315826,-4.456802482
Rv0089,-0.68730998,9.220884064,-2.598109101,0.031123393,0.051456218,-4.460436959
Rv1288,-0.689114774,9.837527735,-2.598031985,0.031127164,0.051456218,-4.460558949
Rv0701,-0.590683687,13.61466484,-2.597882727,0.031134462,0.051456218,-4.46079506
Rv3081,0.972361104,8.403889617,2.59667656,0.03119351,0.051532651,-4.462703048
Rv3870,-0.552413883,13.3731378,-2.594876628,0.031281836,0.051651055,-4.465550144
Rv0180c,-0.820342786,9.683218255,-2.594693433,0.03129084,0.051651055,-4.465839908
Rv3616c,0.598759503,13.69161239,2.589782863,0.031533179,0.052029745,-4.473606411
Rv2177c,-0.746553162,9.247310559,-2.588986029,0.031572683,0.052073585,-4.47486655
Rv3043c,-1.07580862,11.71528978,-2.58733457,0.031654715,0.052187503,-4.477478109
Rv3123,0.755180265,8.740756048,2.586019138,0.031720211,0.052274077,-4.479558177
Rv0805,0.5849685,13.19211256,2.585400274,0.031751073,0.052303526,-4.480536742
Rv1888A,0.583797159,7.651241844,2.581058877,0.031968427,0.052640036,-4.48740087
Rv2691,-0.974913057,9.844965698,-2.575864147,0.032230492,0.053049861,-4.495612771
Rv3059,-0.569759113,10.31950394,-2.570939834,0.032480929,0.05344022,-4.503395729
Rv2110c,-0.56094128,13.3378989,-2.56950207,0.032554422,0.053539257,-4.505667865
Rv1312,-0.789544487,12.37997009,-2.56589711,0.032739436,0.053802687,-4.511364329
Rv2971,0.757278373,11.77203991,2.56586037,0.032741327,0.053802687,-4.511422381
Rv0954,-0.70587501,12.83501528,-2.56441483,0.032815819,0.053903096,-4.513706359
Rv3221A,0.70798545,13.03477966,2.560454809,0.033020771,0.054217627,-4.519962596
Rv3745c,1.042775341,7.509503707,2.558716446,0.03311115,0.05434386,-4.52270864
Rv2248,-1.134616387,10.26422123,-2.558065991,0.033145032,0.054377302,-4.523736096
Rv1467c,0.654784295,9.11156199,2.557377569,0.03318093,0.054414022,-4.524823495
Rv0258c,-0.712539324,8.122026662,-2.556602005,0.03322142,0.054438148,-4.526048503
Rv0010c,-0.618150733,11.79474743,-2.556330396,0.033235611,0.054438148,-4.526477503
Rv2432c,1.450991104,7.56899927,2.556319003,0.033236207,0.054438148,-4.526495499
Rv2305,-0.574985874,7.635009971,-2.555377476,0.03328545,0.054496634,-4.527982578
Rv2089c,0.672978985,7.615242759,2.553992727,0.033358009,0.05459323,-4.530169595
Rv1567c,-1.398817724,8.67874142,-2.553343293,0.033392094,0.054626807,-4.531195242
Rv2396,-0.60798096,13.59435425,-2.551642996,0.0334815,0.05475082,-4.533880382
Rv3433c,-1.215129976,9.678441573,-2.550140959,0.033560682,0.054858021,-4.536252269
Rv2559c,0.701670303,9.5659981,2.547359624,0.033707807,0.055076149,-4.540643923
Rv3277,0.51245339,11.00792522,2.546062486,0.033776645,0.05516236,-4.542691894
Rv1420,-0.659975293,11.09142778,-2.545606685,0.033800868,0.05516236,-4.543411504
Rv0472c,-0.775151447,10.98603539,-2.545178651,0.033823631,0.05516236,-4.544087263
Rv1496,-0.650362582,8.677266334,-2.545095026,0.03382808,0.05516236,-4.544219285
Rv3690,-1.163406126,9.828243734,-2.545076283,0.033829078,0.05516236,-4.544248874
Rv3420c,-0.70933917,12.51037816,-2.540852311,0.034054585,0.055507594,-4.550916785
Rv2970A,1.113265057,11.55807503,2.539343434,0.034135508,0.05561698,-4.553298386
Rv2332,0.636445842,8.880080182,2.537337416,0.034243397,0.055770192,-4.556464431
Rv3382c,-0.579860679,10.33758148,-2.536660064,0.034279904,0.055807074,-4.557533414
Rv0321,0.939473195,9.183692774,2.535193197,0.034359099,0.055913393,-4.559848287
Rv1171,-0.692978893,11.36548135,-2.534270983,0.034408984,0.055971947,-4.561303562
Rv2497c,0.567129697,13.02204109,2.533111803,0.034471791,0.056051466,-4.563132692
Rv0305c,0.726203414,10.17538424,2.531683452,0.034549342,0.056154885,-4.565386431
Rv1506c,0.711479081,8.82930454,2.530202438,0.034629938,0.056263169,-4.567723111
Rv1139c,0.608315253,10.44151553,2.528479341,0.034723949,0.056387425,-4.570441546
Rv1974,0.742027002,7.707305706,2.52828753,0.03473443,0.056387425,-4.570744142
Rv0115,0.786823155,9.192746707,2.526124056,0.034852869,0.056556893,-4.574157005
Rv2122c,0.757859859,7.807399766,2.524550775,0.034939255,0.056658231,-4.57663863
Rv1072,0.579648157,14.28518042,2.524474209,0.034943464,0.056658231,-4.576759398
Rv1267c,0.573853139,7.554349781,2.522453901,0.035054727,0.056802918,-4.579945871
Rv1706c,0.893332062,7.94057125,2.522341694,0.035060917,0.056802918,-4.580122839
Rv3651,-0.85805349,11.81586626,-2.520248563,0.035176589,0.056967396,-4.583423838
Rv2545,-0.550525798,6.801032154,-2.517736217,0.035315938,0.057166076,-4.587385541
Rv1224,-0.55353433,12.80419886,-2.517525167,0.035327669,0.057166076,-4.587718323
Rv1673c,1.590667388,7.25221878,2.515835995,0.035421706,0.057295214,-4.590381677
Rv0759c,0.86807902,11.31025041,2.515422527,0.035444762,0.057309483,-4.591033569
Rv0069c,-0.744026389,7.883404218,-2.514751085,0.035482237,0.057347043,-4.592092167
Rv1111c,-0.948552899,10.41376288,-2.512830358,0.035589657,0.057497576,-4.595120204
Rv0924c,-0.648076621,7.899206769,-2.511232604,0.035679265,0.057619222,-4.597638858
Rv1728c,0.957396356,8.801501628,2.510169369,0.035739021,0.057692582,-4.599314806
Rv1008,0.642641314,7.67616264,2.509672171,0.035767,0.057714606,-4.600098496
Rv3126c,2.063645274,9.19268938,2.506719613,0.035933604,0.057960213,-4.60475196
Rv3442c,-0.68766483,12.30228753,-2.496989118,0.036488241,0.058831261,-4.620083184
Rv0072,-0.76710331,12.29073935,-2.494538854,0.036629264,0.059034995,-4.623942598
Rv2656c,0.78998293,9.527622754,2.494106581,0.0366542,0.059051545,-4.624623422
Rv3458c,-0.51792388,13.22244754,-2.48866089,0.036969814,0.059536188,-4.633199007
Rv1028A,0.833808057,12.17544548,2.486123111,0.037117831,0.059737922,-4.637194534
Rv0393,0.596556138,9.398962725,2.486004572,0.037124759,0.059737922,-4.63738115
Rv3274c,-0.836800253,11.09464105,-2.484141598,0.037233819,0.059889475,-4.640313893
Rv2200c,-0.60908934,12.94244675,-2.477185895,0.037643876,0.06050733,-4.651261164
Rv0501,-0.685137143,11.67524956,-2.477116277,0.037648004,0.06050733,-4.651370712
Rv3906c,-0.527110444,10.09367385,-2.474947575,0.037776798,0.060690099,-4.654783079
Rv2872,0.83767736,8.316212296,2.473006418,0.037892456,0.060851627,-4.65783707
Rv3184,0.589212587,11.02252766,2.47129836,0.037994521,0.060991204,-4.660524058
Rv1394c,-0.564873648,10.18538446,-2.466889499,0.038259255,0.061391694,-4.667458568
Rv2876,0.660580857,11.74499028,2.465534481,0.038340991,0.06147722,-4.669589472
Rv2911,-0.603488752,8.678401283,-2.465499646,0.038343095,0.06147722,-4.669644252
Rv0303,-0.841269919,10.59603512,-2.464797546,0.038385518,0.061520676,-4.670748311
Rv0797,0.849114622,8.154474271,2.464545487,0.03840076,0.061520676,-4.671144664
Rv2274c,1.955053493,8.104485785,2.46123611,0.038601441,0.061817581,-4.676348018
Rv0112,1.521216143,9.381799664,2.460221583,0.038663173,0.061891823,-4.677942968
Rv3861,1.185588388,8.475527339,2.459152658,0.038728323,0.061971474,-4.679623337
Rv2730,0.802232523,7.367651189,2.457100517,0.03885371,0.062147411,-4.682849047
Rv3554,0.603710689,7.885849091,2.454459834,0.039015658,0.062354081,-4.686999306
Rv0793,2.009729077,7.678592268,2.454226456,0.039030003,0.062354081,-4.687366066
Rv1750c,0.496272985,8.269977676,2.453853794,0.039052921,0.062354081,-4.687951705
Rv1304,0.537134623,12.86869586,2.453802392,0.039056083,0.062354081,-4.688032481
Rv1248c,-0.659817857,11.13223282,-2.453593998,0.039068906,0.062354081,-4.688359966
Rv2336,-1.084450645,8.843116753,-2.45348128,0.039075843,0.062354081,-4.688537098
Rv0832,-0.920080472,10.11136229,-2.451013718,0.039228025,0.062572119,-4.692414465
Rv3916c,0.699253407,12.56483309,2.444016697,0.039662805,0.063240575,-4.703406026
Rv0144,-0.580362123,12.87198104,-2.441231481,0.039837218,0.063481322,-4.707780007
Rv1334,-0.68370946,11.83567689,-2.441102238,0.039845331,0.063481322,-4.707982955
Rv3613c,0.558387967,13.03397351,2.440258642,0.039898321,0.063540601,-4.709307606
Rv1060,0.833630173,9.720568762,2.433224223,0.040342953,0.064223302,-4.720350655
